datetime,p_up,p_dn,EV,kelly_raw,stake,side,target_up,payoff
2022-07-24 10:00:00+00:00,0.582409,0.417591,0.098885,0.111509,0.027877,UP,1,0.024721
2022-07-24 11:00:00+00:00,0.493778,0.506222,0.0,0.0,0.0,NO_BET,0,0.0
2022-07-24 12:00:00+00:00,0.593393,0.406607,0.11961,0.134879,0.03372,UP,1,0.029902
2022-07-24 13:00:00+00:00,0.54309,0.45691,0.024697,0.02785,0.006963,UP,1,0.006174
2022-07-24 14:00:00+00:00,0.411429,0.588571,0.252278,0.223718,0.05593,DOWN,1,-0.05593
2022-07-24 15:00:00+00:00,0.436829,0.563171,0.198236,0.175794,0.043949,DOWN,0,0.049559
2022-07-24 16:00:00+00:00,0.414642,0.585358,0.245442,0.217656,0.054414,DOWN,1,-0.054414
2022-07-24 17:00:00+00:00,0.484508,0.515492,0.0,0.0,0.0,NO_BET,0,0.0
2022-07-24 18:00:00+00:00,0.524496,0.475504,0.0,0.0,0.0,NO_BET,0,0.0
2022-07-24 19:00:00+00:00,0.497291,0.502709,0.0,0.0,0.0,NO_BET,1,0.0
2022-07-24 20:00:00+00:00,0.526605,0.473395,0.0,0.0,0.0,NO_BET,1,0.0
2022-07-24 21:00:00+00:00,0.456359,0.543641,0.156683,0.138945,0.034736,DOWN,0,0.039171
2022-07-24 22:00:00+00:00,0.516531,0.483469,0.0,0.0,0.0,NO_BET,0,0.0
2022-07-24 23:00:00+00:00,0.629383,0.370617,0.187515,0.211453,0.052863,UP,0,-0.052863
2022-07-25 00:00:00+00:00,0.551948,0.448052,0.041411,0.046697,0.011674,UP,0,-0.011674
2022-07-25 01:00:00+00:00,0.593581,0.406419,0.119964,0.135278,0.03382,UP,0,-0.03382
2022-07-25 02:00:00+00:00,0.596885,0.403115,0.126197,0.142308,0.035577,UP,0,-0.035577
2022-07-25 03:00:00+00:00,0.594731,0.405269,0.122133,0.137725,0.034431,UP,1,0.030533
2022-07-25 04:00:00+00:00,0.519481,0.480519,0.0,0.0,0.0,NO_BET,1,0.0
2022-07-25 05:00:00+00:00,0.506324,0.493676,0.0,0.0,0.0,NO_BET,0,0.0
2022-07-25 06:00:00+00:00,0.568144,0.431856,0.07197,0.081157,0.020289,UP,1,0.017992
2022-07-25 07:00:00+00:00,0.496351,0.503649,0.0,0.0,0.0,NO_BET,1,0.0
2022-07-25 08:00:00+00:00,0.432908,0.567092,0.206579,0.183193,0.045798,DOWN,0,0.051645
2022-07-25 09:00:00+00:00,0.47088,0.52912,0.125788,0.111548,0.027887,DOWN,1,-0.027887
2022-07-25 10:00:00+00:00,0.375465,0.624535,0.328797,0.291575,0.072894,DOWN,0,0.082199
2022-07-25 11:00:00+00:00,0.51406,0.48594,0.0,0.0,0.0,NO_BET,1,0.0
2022-07-25 12:00:00+00:00,0.400073,0.599927,0.27644,0.245145,0.061286,DOWN,0,0.06911
2022-07-25 13:00:00+00:00,0.421968,0.578032,0.229855,0.203834,0.050958,DOWN,0,0.057464
2022-07-25 14:00:00+00:00,0.476494,0.523506,0.0,0.0,0.0,NO_BET,1,0.0
2022-07-25 15:00:00+00:00,0.43368,0.56632,0.204936,0.181736,0.045434,DOWN,1,-0.045434
2022-07-25 16:00:00+00:00,0.389228,0.610772,0.299515,0.265608,0.066402,DOWN,0,0.074879
2022-07-25 17:00:00+00:00,0.52712,0.47288,0.0,0.0,0.0,NO_BET,0,0.0
2022-07-25 18:00:00+00:00,0.538778,0.461222,0.0,0.0,0.0,NO_BET,1,0.0
2022-07-25 19:00:00+00:00,0.48483,0.51517,0.0,0.0,0.0,NO_BET,1,0.0
2022-07-25 20:00:00+00:00,0.475338,0.524662,0.0,0.0,0.0,NO_BET,0,0.0
2022-07-25 21:00:00+00:00,0.460951,0.539049,0.146912,0.13028,0.03257,DOWN,0,0.036728
2022-07-25 22:00:00+00:00,0.595292,0.404708,0.123193,0.13892,0.03473,UP,0,-0.03473
2022-07-25 23:00:00+00:00,0.511083,0.488917,0.0,0.0,0.0,NO_BET,0,0.0
2022-07-26 00:00:00+00:00,0.508634,0.491366,0.0,0.0,0.0,NO_BET,1,0.0
2022-07-26 01:00:00+00:00,0.594816,0.405184,0.122294,0.137906,0.034477,UP,0,-0.034477
2022-07-26 02:00:00+00:00,0.574671,0.425329,0.084285,0.095045,0.023761,UP,1,0.021071
2022-07-26 03:00:00+00:00,0.407777,0.592223,0.260048,0.230609,0.057652,DOWN,0,0.065012
2022-07-26 04:00:00+00:00,0.47225,0.52775,0.122872,0.108962,0.027241,DOWN,1,-0.027241
2022-07-26 05:00:00+00:00,0.452364,0.547636,0.165183,0.146483,0.036621,DOWN,0,0.041296
2022-07-26 06:00:00+00:00,0.524505,0.475495,0.0,0.0,0.0,NO_BET,0,0.0
2022-07-26 07:00:00+00:00,0.487565,0.512435,0.0,0.0,0.0,NO_BET,0,0.0
2022-07-26 08:00:00+00:00,0.495566,0.504434,0.0,0.0,0.0,NO_BET,1,0.0
2022-07-26 09:00:00+00:00,0.392144,0.607856,0.293311,0.260106,0.065027,DOWN,0,0.073328
2022-07-26 10:00:00+00:00,0.465219,0.534781,0.137832,0.122229,0.030557,DOWN,1,-0.030557
2022-07-26 11:00:00+00:00,0.516191,0.483809,0.0,0.0,0.0,NO_BET,0,0.0
2022-07-26 12:00:00+00:00,0.511517,0.488483,0.0,0.0,0.0,NO_BET,0,0.0
2022-07-26 13:00:00+00:00,0.568749,0.431251,0.073112,0.082445,0.020611,UP,1,0.018278
2022-07-26 14:00:00+00:00,0.546498,0.453502,0.031129,0.035103,0.008776,UP,0,-0.008776
2022-07-26 15:00:00+00:00,0.51469,0.48531,0.0,0.0,0.0,NO_BET,1,0.0
2022-07-26 16:00:00+00:00,0.487675,0.512325,0.0,0.0,0.0,NO_BET,0,0.0
2022-07-26 17:00:00+00:00,0.460976,0.539024,0.146859,0.130234,0.032558,DOWN,0,0.036715
2022-07-26 18:00:00+00:00,0.51689,0.48311,0.0,0.0,0.0,NO_BET,1,0.0
2022-07-26 19:00:00+00:00,0.568954,0.431046,0.073497,0.08288,0.02072,UP,1,0.018374
2022-07-26 20:00:00+00:00,0.482577,0.517423,0.0,0.0,0.0,NO_BET,0,0.0
2022-07-26 21:00:00+00:00,0.395093,0.604907,0.287035,0.254541,0.063635,DOWN,1,-0.063635
2022-07-26 22:00:00+00:00,0.555638,0.444362,0.048374,0.054549,0.013637,UP,1,0.012094
2022-07-26 23:00:00+00:00,0.470608,0.529392,0.126366,0.11206,0.028015,DOWN,0,0.031591
2022-07-27 00:00:00+00:00,0.48879,0.51121,0.0,0.0,0.0,NO_BET,0,0.0
2022-07-27 01:00:00+00:00,0.556817,0.443183,0.050597,0.057056,0.014264,UP,1,0.012649
2022-07-27 02:00:00+00:00,0.495502,0.504498,0.0,0.0,0.0,NO_BET,0,0.0
2022-07-27 03:00:00+00:00,0.511531,0.488469,0.0,0.0,0.0,NO_BET,1,0.0
2022-07-27 04:00:00+00:00,0.559985,0.440015,0.056575,0.063797,0.015949,UP,1,0.014144
2022-07-27 05:00:00+00:00,0.387397,0.612603,0.30341,0.269061,0.067265,DOWN,1,-0.067265
2022-07-27 06:00:00+00:00,0.446746,0.553254,0.177136,0.157082,0.039271,DOWN,1,-0.039271
2022-07-27 07:00:00+00:00,0.490939,0.509061,0.0,0.0,0.0,NO_BET,1,0.0
2022-07-27 08:00:00+00:00,0.395463,0.604537,0.286249,0.253843,0.063461,DOWN,0,0.071562
2022-07-27 09:00:00+00:00,0.405258,0.594742,0.265408,0.235362,0.058841,DOWN,0,0.066352
2022-07-27 10:00:00+00:00,0.483436,0.516564,0.0,0.0,0.0,NO_BET,0,0.0
2022-07-27 11:00:00+00:00,0.515879,0.484121,0.0,0.0,0.0,NO_BET,1,0.0
2022-07-27 12:00:00+00:00,0.511637,0.488363,0.0,0.0,0.0,NO_BET,1,0.0
2022-07-27 13:00:00+00:00,0.414311,0.585689,0.246147,0.218281,0.05457,DOWN,0,0.061537
2022-07-27 14:00:00+00:00,0.43179,0.56821,0.208956,0.185301,0.046325,DOWN,1,-0.046325
2022-07-27 15:00:00+00:00,0.385847,0.614153,0.306708,0.271986,0.067997,DOWN,1,-0.067997
2022-07-27 16:00:00+00:00,0.405751,0.594249,0.264359,0.234432,0.058608,DOWN,1,-0.058608
2022-07-27 17:00:00+00:00,0.462872,0.537128,0.142825,0.126656,0.031664,DOWN,1,-0.031664
2022-07-27 18:00:00+00:00,0.547161,0.452839,0.032379,0.036513,0.009128,UP,1,0.008095
2022-07-27 19:00:00+00:00,0.637306,0.362694,0.202464,0.22831,0.057078,UP,1,0.050616
2022-07-27 20:00:00+00:00,0.52002,0.47998,0.0,0.0,0.0,NO_BET,0,0.0
2022-07-27 21:00:00+00:00,0.395373,0.604627,0.286441,0.254014,0.063504,DOWN,1,-0.063504
2022-07-27 22:00:00+00:00,0.472244,0.527756,0.122886,0.108974,0.027244,DOWN,1,-0.027244
2022-07-27 23:00:00+00:00,0.439587,0.560413,0.192368,0.17059,0.042648,DOWN,0,0.048092
2022-07-28 00:00:00+00:00,0.517813,0.482187,0.0,0.0,0.0,NO_BET,0,0.0
2022-07-28 01:00:00+00:00,0.50566,0.49434,0.0,0.0,0.0,NO_BET,1,0.0
2022-07-28 02:00:00+00:00,0.536932,0.463068,0.0,0.0,0.0,NO_BET,0,0.0
2022-07-28 03:00:00+00:00,0.523579,0.476421,0.0,0.0,0.0,NO_BET,0,0.0
2022-07-28 04:00:00+00:00,0.618594,0.381406,0.167158,0.188497,0.047124,UP,1,0.041789
2022-07-28 05:00:00+00:00,0.364383,0.635617,0.352377,0.312485,0.078121,DOWN,0,0.088094
2022-07-28 06:00:00+00:00,0.544953,0.455047,0.028214,0.031816,0.007954,UP,0,-0.007954
2022-07-28 07:00:00+00:00,0.504067,0.495933,0.0,0.0,0.0,NO_BET,1,0.0
2022-07-28 08:00:00+00:00,0.575424,0.424576,0.085706,0.096647,0.024162,UP,1,0.021427
2022-07-28 09:00:00+00:00,0.533998,0.466002,0.0,0.0,0.0,NO_BET,1,0.0
2022-07-28 10:00:00+00:00,0.622064,0.377936,0.173706,0.195881,0.04897,UP,1,0.043426
2022-07-28 11:00:00+00:00,0.428788,0.571212,0.215345,0.190966,0.047742,DOWN,0,0.053836
2022-07-28 12:00:00+00:00,0.509926,0.490074,0.0,0.0,0.0,NO_BET,0,0.0
2022-07-28 13:00:00+00:00,0.595083,0.404917,0.122797,0.138474,0.034618,UP,1,0.030699
2022-07-28 14:00:00+00:00,0.459696,0.540304,0.149583,0.132649,0.033162,DOWN,1,-0.033162
2022-07-28 15:00:00+00:00,0.541629,0.458371,0.021942,0.024744,0.006186,UP,1,0.005486
2022-07-28 16:00:00+00:00,0.635463,0.364537,0.198987,0.224389,0.056097,UP,1,0.049747
2022-07-28 17:00:00+00:00,0.549535,0.450465,0.036859,0.041564,0.010391,UP,0,-0.010391
2022-07-28 18:00:00+00:00,0.542,0.458,0.022641,0.025531,0.006383,UP,0,-0.006383
2022-07-28 19:00:00+00:00,0.487159,0.512841,0.0,0.0,0.0,NO_BET,1,0.0
2022-07-28 20:00:00+00:00,0.519236,0.480764,0.0,0.0,0.0,NO_BET,0,0.0
2022-07-28 21:00:00+00:00,0.635776,0.364224,0.199577,0.225055,0.056264,UP,1,0.049894
2022-07-28 22:00:00+00:00,0.498265,0.501735,0.0,0.0,0.0,NO_BET,0,0.0
2022-07-28 23:00:00+00:00,0.574233,0.425767,0.083458,0.094112,0.023528,UP,1,0.020864
2022-07-29 00:00:00+00:00,0.50586,0.49414,0.0,0.0,0.0,NO_BET,0,0.0
2022-07-29 01:00:00+00:00,0.570663,0.429337,0.076723,0.086517,0.021629,UP,0,-0.021629
2022-07-29 02:00:00+00:00,0.621944,0.378056,0.17348,0.195627,0.048907,UP,1,0.04337
2022-07-29 03:00:00+00:00,0.401794,0.598206,0.272778,0.241898,0.060474,DOWN,1,-0.060474
2022-07-29 04:00:00+00:00,0.424371,0.575629,0.224742,0.199299,0.049825,DOWN,0,0.056185
2022-07-29 05:00:00+00:00,0.416701,0.583299,0.241061,0.213771,0.053443,DOWN,0,0.060265
2022-07-29 06:00:00+00:00,0.586671,0.413329,0.106926,0.120576,0.030144,UP,1,0.026731
2022-07-29 07:00:00+00:00,0.417108,0.582892,0.240196,0.213004,0.053251,DOWN,0,0.060049
2022-07-29 08:00:00+00:00,0.479472,0.520528,0.0,0.0,0.0,NO_BET,1,0.0
2022-07-29 09:00:00+00:00,0.351071,0.648929,0.380701,0.337602,0.084401,DOWN,0,0.095175
2022-07-29 10:00:00+00:00,0.623141,0.376859,0.175738,0.198173,0.049543,UP,0,-0.049543
2022-07-29 11:00:00+00:00,0.527228,0.472772,0.0,0.0,0.0,NO_BET,0,0.0
2022-07-29 12:00:00+00:00,0.533517,0.466483,0.0,0.0,0.0,NO_BET,1,0.0
2022-07-29 13:00:00+00:00,0.409899,0.590101,0.255534,0.226606,0.056652,DOWN,1,-0.056652
2022-07-29 14:00:00+00:00,0.426466,0.573534,0.220286,0.195348,0.048837,DOWN,0,0.055071
2022-07-29 15:00:00+00:00,0.43895,0.56105,0.193724,0.171793,0.042948,DOWN,0,0.048431
2022-07-29 16:00:00+00:00,0.403877,0.596123,0.268347,0.237968,0.059492,DOWN,0,0.067087
2022-07-29 17:00:00+00:00,0.467742,0.532258,0.132465,0.117469,0.029367,DOWN,1,-0.029367
2022-07-29 18:00:00+00:00,0.365334,0.634666,0.350354,0.310691,0.077673,DOWN,0,0.087589
2022-07-29 19:00:00+00:00,0.445242,0.554758,0.180337,0.159921,0.03998,DOWN,1,-0.03998
2022-07-29 20:00:00+00:00,0.499473,0.500527,0.0,0.0,0.0,NO_BET,0,0.0
2022-07-29 21:00:00+00:00,0.499283,0.500717,0.0,0.0,0.0,NO_BET,1,0.0
2022-07-29 22:00:00+00:00,0.40988,0.59012,0.255574,0.226641,0.05666,DOWN,0,0.063894
2022-07-29 23:00:00+00:00,0.459519,0.540481,0.149959,0.132982,0.033246,DOWN,1,-0.033246
2022-07-30 00:00:00+00:00,0.369465,0.630535,0.341563,0.302896,0.075724,DOWN,0,0.085391
2022-07-30 01:00:00+00:00,0.358528,0.641472,0.364835,0.323533,0.080883,DOWN,0,0.091209
2022-07-30 02:00:00+00:00,0.547254,0.452746,0.032555,0.036711,0.009178,UP,0,-0.009178
2022-07-30 03:00:00+00:00,0.581015,0.418985,0.096254,0.108542,0.027135,UP,0,-0.027135
2022-07-30 04:00:00+00:00,0.614956,0.385044,0.160295,0.180758,0.04519,UP,1,0.040074
2022-07-30 05:00:00+00:00,0.348249,0.651751,0.386703,0.342926,0.085731,DOWN,1,-0.085731
2022-07-30 06:00:00+00:00,0.452201,0.547799,0.165529,0.14679,0.036698,DOWN,1,-0.036698
2022-07-30 07:00:00+00:00,0.411676,0.588324,0.251752,0.223252,0.055813,DOWN,1,-0.055813
2022-07-30 08:00:00+00:00,0.452358,0.547642,0.165196,0.146494,0.036624,DOWN,1,-0.036624
2022-07-30 09:00:00+00:00,0.442934,0.557066,0.185247,0.164275,0.041069,DOWN,0,0.046312
2022-07-30 10:00:00+00:00,0.454265,0.545735,0.161138,0.142896,0.035724,DOWN,1,-0.035724
2022-07-30 11:00:00+00:00,0.574111,0.425889,0.083227,0.093852,0.023463,UP,1,0.020807
2022-07-30 12:00:00+00:00,0.364606,0.635394,0.351903,0.312065,0.078016,DOWN,1,-0.078016
2022-07-30 13:00:00+00:00,0.449608,0.550392,0.171047,0.151684,0.037921,DOWN,0,0.042762
2022-07-30 14:00:00+00:00,0.536838,0.463162,0.0,0.0,0.0,NO_BET,1,0.0
2022-07-30 15:00:00+00:00,0.570651,0.429349,0.0767,0.086492,0.021623,UP,1,0.019175
2022-07-30 16:00:00+00:00,0.422678,0.577322,0.228346,0.202495,0.050624,DOWN,0,0.057086
2022-07-30 17:00:00+00:00,0.417395,0.582605,0.239585,0.212462,0.053116,DOWN,1,-0.053116
2022-07-30 18:00:00+00:00,0.574978,0.425022,0.084864,0.095698,0.023924,UP,0,-0.023924
2022-07-30 19:00:00+00:00,0.60481,0.39519,0.141152,0.159171,0.039793,UP,1,0.035288
2022-07-30 20:00:00+00:00,0.575349,0.424651,0.085564,0.096487,0.024122,UP,0,-0.024122
2022-07-30 21:00:00+00:00,0.576968,0.423032,0.088619,0.099932,0.024983,UP,0,-0.024983
2022-07-30 22:00:00+00:00,0.577603,0.422397,0.089817,0.101283,0.025321,UP,0,-0.025321
2022-07-30 23:00:00+00:00,0.63258,0.36742,0.193547,0.218255,0.054564,UP,1,0.048387
2022-07-31 00:00:00+00:00,0.575863,0.424137,0.086535,0.097582,0.024395,UP,0,-0.024395
2022-07-31 01:00:00+00:00,0.536234,0.463766,0.0,0.0,0.0,NO_BET,1,0.0
2022-07-31 02:00:00+00:00,0.532432,0.467568,0.0,0.0,0.0,NO_BET,0,0.0
2022-07-31 03:00:00+00:00,0.59198,0.40802,0.116943,0.131872,0.032968,UP,1,0.029236
2022-07-31 04:00:00+00:00,0.578693,0.421307,0.091874,0.103602,0.025901,UP,0,-0.025901
2022-07-31 05:00:00+00:00,0.594132,0.405868,0.121004,0.136451,0.034113,UP,1,0.030251
2022-07-31 06:00:00+00:00,0.500546,0.499454,0.0,0.0,0.0,NO_BET,0,0.0
2022-07-31 07:00:00+00:00,0.567773,0.432227,0.07127,0.080368,0.020092,UP,0,-0.020092
2022-07-31 08:00:00+00:00,0.652499,0.347501,0.23113,0.260636,0.065159,UP,1,0.057783
2022-07-31 09:00:00+00:00,0.454024,0.545976,0.161651,0.143351,0.035838,DOWN,1,-0.035838
2022-07-31 10:00:00+00:00,0.45022,0.54978,0.169745,0.150529,0.037632,DOWN,0,0.042436
2022-07-31 11:00:00+00:00,0.48752,0.51248,0.0,0.0,0.0,NO_BET,1,0.0
2022-07-31 12:00:00+00:00,0.519317,0.480683,0.0,0.0,0.0,NO_BET,0,0.0
2022-07-31 13:00:00+00:00,0.448426,0.551574,0.173562,0.153913,0.038478,DOWN,1,-0.038478
2022-07-31 14:00:00+00:00,0.614946,0.385054,0.160275,0.180736,0.045184,UP,1,0.040069
2022-07-31 15:00:00+00:00,0.499186,0.500814,0.0,0.0,0.0,NO_BET,0,0.0
2022-07-31 16:00:00+00:00,0.463854,0.536146,0.140737,0.124805,0.031201,DOWN,0,0.035184
2022-07-31 17:00:00+00:00,0.557251,0.442749,0.051417,0.05798,0.014495,UP,1,0.012854
2022-07-31 18:00:00+00:00,0.551287,0.448713,0.040164,0.045292,0.011323,UP,1,0.010041
2022-07-31 19:00:00+00:00,0.549263,0.450737,0.036346,0.040986,0.010247,UP,0,-0.010247
2022-07-31 20:00:00+00:00,0.530195,0.469805,0.0,0.0,0.0,NO_BET,0,0.0
2022-07-31 21:00:00+00:00,0.602942,0.397058,0.137626,0.155196,0.038799,UP,0,-0.038799
2022-07-31 22:00:00+00:00,0.582236,0.417764,0.098558,0.11114,0.027785,UP,0,-0.027785
2022-07-31 23:00:00+00:00,0.6473,0.3527,0.221321,0.249574,0.062394,UP,1,0.05533
2022-08-01 00:00:00+00:00,0.606947,0.393053,0.145183,0.163718,0.040929,UP,1,0.036296
2022-08-01 01:00:00+00:00,0.544055,0.455945,0.026519,0.029905,0.007476,UP,1,0.00663
2022-08-01 02:00:00+00:00,0.548784,0.451216,0.035442,0.039966,0.009992,UP,0,-0.009992
2022-08-01 03:00:00+00:00,0.596764,0.403236,0.125969,0.14205,0.035513,UP,1,0.031492
2022-08-01 04:00:00+00:00,0.516363,0.483637,0.0,0.0,0.0,NO_BET,0,0.0
2022-08-01 05:00:00+00:00,0.581227,0.418773,0.096655,0.108994,0.027249,UP,0,-0.027249
2022-08-01 06:00:00+00:00,0.627977,0.372023,0.184861,0.208461,0.052115,UP,1,0.046215
2022-08-01 07:00:00+00:00,0.54057,0.45943,0.0,0.0,0.0,NO_BET,0,0.0
2022-08-01 08:00:00+00:00,0.585588,0.414412,0.104884,0.118273,0.029568,UP,1,0.026221
2022-08-01 09:00:00+00:00,0.442906,0.557094,0.185306,0.164328,0.041082,DOWN,0,0.046327
2022-08-01 10:00:00+00:00,0.47341,0.52659,0.0,0.0,0.0,NO_BET,1,0.0
2022-08-01 11:00:00+00:00,0.562949,0.437051,0.062169,0.070105,0.017526,UP,0,-0.017526
2022-08-01 12:00:00+00:00,0.50046,0.49954,0.0,0.0,0.0,NO_BET,1,0.0
2022-08-01 13:00:00+00:00,0.51998,0.48002,0.0,0.0,0.0,NO_BET,1,0.0
2022-08-01 14:00:00+00:00,0.413733,0.586267,0.247376,0.219371,0.054843,DOWN,0,0.061844
2022-08-01 15:00:00+00:00,0.368072,0.631928,0.344528,0.305525,0.076381,DOWN,0,0.086132
2022-08-01 16:00:00+00:00,0.490738,0.509262,0.0,0.0,0.0,NO_BET,0,0.0
2022-08-01 17:00:00+00:00,0.584012,0.415988,0.101909,0.114919,0.02873,UP,0,-0.02873
2022-08-01 18:00:00+00:00,0.498973,0.501027,0.0,0.0,0.0,NO_BET,1,0.0
2022-08-01 19:00:00+00:00,0.558552,0.441448,0.053872,0.06075,0.015187,UP,1,0.013468
2022-08-01 20:00:00+00:00,0.337864,0.662136,0.4088,0.362521,0.09063,DOWN,0,0.1022
2022-08-01 21:00:00+00:00,0.526185,0.473815,0.0,0.0,0.0,NO_BET,1,0.0
2022-08-01 22:00:00+00:00,0.548759,0.451241,0.035394,0.039913,0.009978,UP,1,0.008849
2022-08-01 23:00:00+00:00,0.429332,0.570668,0.214187,0.189939,0.047485,DOWN,0,0.053547
2022-08-02 00:00:00+00:00,0.460296,0.539704,0.148307,0.131518,0.032879,DOWN,0,0.037077
2022-08-02 01:00:00+00:00,0.549908,0.450092,0.037561,0.042356,0.010589,UP,0,-0.010589
2022-08-02 02:00:00+00:00,0.542353,0.457647,0.023307,0.026282,0.00657,UP,0,-0.00657
2022-08-02 03:00:00+00:00,0.565769,0.434231,0.067488,0.076103,0.019026,UP,1,0.016872
2022-08-02 04:00:00+00:00,0.619367,0.380633,0.168617,0.190143,0.047536,UP,0,-0.047536
2022-08-02 05:00:00+00:00,0.502741,0.497259,0.0,0.0,0.0,NO_BET,1,0.0
2022-08-02 06:00:00+00:00,0.636508,0.363492,0.200958,0.226612,0.056653,UP,1,0.05024
2022-08-02 07:00:00+00:00,0.461715,0.538285,0.145286,0.128839,0.03221,DOWN,0,0.036322
2022-08-02 08:00:00+00:00,0.5373,0.4627,0.0,0.0,0.0,NO_BET,0,0.0
2022-08-02 09:00:00+00:00,0.579171,0.420829,0.092776,0.10462,0.026155,UP,1,0.023194
2022-08-02 10:00:00+00:00,0.471026,0.528974,0.125477,0.111272,0.027818,DOWN,1,-0.027818
2022-08-02 11:00:00+00:00,0.383504,0.616496,0.311693,0.276407,0.069102,DOWN,0,0.077923
2022-08-02 12:00:00+00:00,0.410783,0.589217,0.253654,0.224938,0.056235,DOWN,1,-0.056235
2022-08-02 13:00:00+00:00,0.517934,0.482066,0.0,0.0,0.0,NO_BET,1,0.0
2022-08-02 14:00:00+00:00,0.372219,0.627781,0.335705,0.297701,0.074425,DOWN,0,0.083926
2022-08-02 15:00:00+00:00,0.415619,0.584381,0.243364,0.215813,0.053953,DOWN,1,-0.053953
2022-08-02 16:00:00+00:00,0.485231,0.514769,0.0,0.0,0.0,NO_BET,0,0.0
2022-08-02 17:00:00+00:00,0.536432,0.463568,0.0,0.0,0.0,NO_BET,0,0.0
2022-08-02 18:00:00+00:00,0.539463,0.460537,0.0,0.0,0.0,NO_BET,0,0.0
2022-08-02 19:00:00+00:00,0.472271,0.527729,0.122828,0.108923,0.027231,DOWN,1,-0.027231
2022-08-02 20:00:00+00:00,0.50445,0.49555,0.0,0.0,0.0,NO_BET,1,0.0
2022-08-02 21:00:00+00:00,0.425304,0.574696,0.222758,0.19754,0.049385,DOWN,1,-0.049385
2022-08-02 22:00:00+00:00,0.58325,0.41675,0.100471,0.113298,0.028324,UP,0,-0.028324
2022-08-02 23:00:00+00:00,0.523489,0.476511,0.0,0.0,0.0,NO_BET,0,0.0
2022-08-03 00:00:00+00:00,0.550876,0.449124,0.039388,0.044417,0.011104,UP,1,0.009847
2022-08-03 01:00:00+00:00,0.575322,0.424678,0.085514,0.09643,0.024108,UP,0,-0.024108
2022-08-03 02:00:00+00:00,0.581927,0.418073,0.097975,0.110482,0.027621,UP,1,0.024494
2022-08-03 03:00:00+00:00,0.49626,0.50374,0.0,0.0,0.0,NO_BET,0,0.0
2022-08-03 04:00:00+00:00,0.557655,0.442345,0.052178,0.05884,0.01471,UP,1,0.013045
2022-08-03 05:00:00+00:00,0.500059,0.499941,0.0,0.0,0.0,NO_BET,1,0.0
2022-08-03 06:00:00+00:00,0.45865,0.54135,0.151808,0.134622,0.033656,DOWN,0,0.037952
2022-08-03 07:00:00+00:00,0.474402,0.525598,0.0,0.0,0.0,NO_BET,1,0.0
2022-08-03 08:00:00+00:00,0.426477,0.573523,0.220262,0.195327,0.048832,DOWN,1,-0.048832
2022-08-03 09:00:00+00:00,0.396162,0.603838,0.284761,0.252524,0.063131,DOWN,1,-0.063131
2022-08-03 10:00:00+00:00,0.392188,0.607812,0.293218,0.260023,0.065006,DOWN,0,0.073304
2022-08-03 11:00:00+00:00,0.365732,0.634268,0.349507,0.309941,0.077485,DOWN,0,0.087377
2022-08-03 12:00:00+00:00,0.442037,0.557963,0.187155,0.165968,0.041492,DOWN,1,-0.041492
2022-08-03 13:00:00+00:00,0.389119,0.610881,0.299747,0.265814,0.066453,DOWN,0,0.074937
2022-08-03 14:00:00+00:00,0.413493,0.586507,0.247887,0.219824,0.054956,DOWN,1,-0.054956
2022-08-03 15:00:00+00:00,0.420182,0.579818,0.233656,0.207205,0.051801,DOWN,1,-0.051801
2022-08-03 16:00:00+00:00,0.39326,0.60674,0.290937,0.258,0.0645,DOWN,1,-0.0645
2022-08-03 17:00:00+00:00,0.399799,0.600201,0.277023,0.245662,0.061415,DOWN,1,-0.061415
2022-08-03 18:00:00+00:00,0.39648,0.60352,0.284086,0.251925,0.062981,DOWN,0,0.071021
2022-08-03 19:00:00+00:00,0.421501,0.578499,0.230849,0.204715,0.051179,DOWN,0,0.057712
2022-08-03 20:00:00+00:00,0.509322,0.490678,0.0,0.0,0.0,NO_BET,0,0.0
2022-08-03 21:00:00+00:00,0.619253,0.380747,0.168401,0.189899,0.047475,UP,0,-0.047475
2022-08-03 22:00:00+00:00,0.565718,0.434282,0.067392,0.075995,0.018999,UP,0,-0.018999
2022-08-03 23:00:00+00:00,0.580299,0.419701,0.094903,0.107019,0.026755,UP,1,0.023726
2022-08-04 00:00:00+00:00,0.490699,0.509301,0.0,0.0,0.0,NO_BET,1,0.0
2022-08-04 01:00:00+00:00,0.548135,0.451865,0.034217,0.038585,0.009646,UP,0,-0.009646
2022-08-04 02:00:00+00:00,0.576872,0.423128,0.088437,0.099727,0.024932,UP,0,-0.024932
2022-08-04 03:00:00+00:00,0.587957,0.412043,0.109352,0.123312,0.030828,UP,0,-0.030828
2022-08-04 04:00:00+00:00,0.497141,0.502859,0.0,0.0,0.0,NO_BET,1,0.0
2022-08-04 05:00:00+00:00,0.357426,0.642574,0.36718,0.325612,0.081403,DOWN,0,0.091795
2022-08-04 06:00:00+00:00,0.533716,0.466284,0.0,0.0,0.0,NO_BET,1,0.0
2022-08-04 07:00:00+00:00,0.428866,0.571134,0.215179,0.190819,0.047705,DOWN,0,0.053795
2022-08-04 08:00:00+00:00,0.561035,0.438965,0.058556,0.066031,0.016508,UP,1,0.014639
2022-08-04 09:00:00+00:00,0.561429,0.438571,0.0593,0.06687,0.016717,UP,0,-0.016717
2022-08-04 10:00:00+00:00,0.510284,0.489716,0.0,0.0,0.0,NO_BET,1,0.0
